time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-1.5605740357122222,-0.8926701069649767,20.16210655750587,0.1383242023315292,0.10013650073524616,0.0,-1.465978673778465,0.022177434261341403,5.415062375953291,0.1326383314820862,0.08183003249701491,0.0,472.5726538963061,472.9956171287963,473.74832258952864,473.6295279204298
3.1800000000000024,-1.650752009956411,-0.8883574947724343,20.490687419764072,0.14695369912706013,0.10499136967067635,0.0,-1.540416137534046,0.12236300346946234,5.536783955267151,0.15995747398655985,0.07901868495073645,0.0,475.0264790070291,474.81563358067825,472.6088790260471,474.72754552129044
3.2400000000000024,-1.7454541732736648,-0.8779118625555199,20.826080145112204,0.15638045293474168,0.10933220841137903,0.0,-1.6167485454404318,0.2267119285814589,5.642160470637662,0.1507196038907,0.05365079452844977,0.0,472.49247173795277,470.5359014832769,471.06636282534555,470.3731776184666
3.3000000000000025,-1.844711702192277,-0.8611717005553532,21.16674223985019,0.1657912986802179,0.11237066322013423,0.0,-1.6921140597042652,0.3321276422594479,5.712605785725493,0.16690581640020224,0.04381771360257693,0.0,462.62454281470764,461.8510095811433,461.27063912589404,462.5693748494123
3.3600000000000025,-1.948460143569221,-0.8380554694567431,21.510772101449398,0.17570594483474178,0.11445199795857608,0.0,-1.7663896813675417,0.43929393707731784,5.754544183560427,0.1616995818347421,0.0015434914602864593,0.0,455.9996448645064,452.6097948863276,454.9386057136968,454.5468505345181
3.4200000000000026,-2.056595407085393,-0.8084833308931729,21.856377816056956,0.18490833481094437,0.11480354451595076,0.0,-1.8381506515203305,0.5472721221464444,5.765319462723436,0.12631676664182717,0.01333252791701374,0.0,444.865305428011,445.82968648004805,447.39409924907045,444.52453049776165
3.4800000000000026,-2.168976445274989,-0.772392086604889,22.201963626194946,0.19249723653067363,0.1157704454583568,0.0,-1.907982529570134,0.6564144169866871,5.75399656742405,0.1268091924700283,0.02116810342498419,0.0,438.8153718625141,439.4653821109772,439.19839121763385,439.2540220013772
3.5400000000000027,-2.2852321033300216,-0.7301805757868463,22.54397984523899,0.20039000886479297,0.11702956392293551,0.0,-1.9673774856992121,0.7512795859164227,5.646828272463939,0.13963923977464957,0.020617223292244358,0.0,407.7345063310163,407.6853108662568,405.86256796746267,407.03024658321414
3.6000000000000028,-2.4055180911815666,-0.6814074365978089,22.883214542890755,0.20882142746712962,0.11815575737021611,0.0,-2.0422687342618175,0.8752012995309044,5.66059349813389,0.14223432602722427,0.014792805968257682,0.0,446.72609718527576,446.25076430914754,447.99660926584136,448.22577899489073
3.660000000000003,-2.5302261296436197,-0.6252165576272684,23.222434373208944,0.21771818274180532,0.11887717005320741,0.0,-2.114760796904307,0.9985564014726841,5.646463389136456,0.15822517864356425,0.005813136664103586,0.0,439.8936891633192,439.14920162710143,437.99581076948294,439.34470210480964
3.720000000000003,-2.6596725543326807,-0.5607929179812681,23.563793680476124,0.22716787312565057,0.11923988522245921,0.0,-2.2001190547952567,1.1497065577577656,5.731329628424864,0.15599464431088153,0.0065055108767084185,0.0,471.19499191437677,471.24842036423325,471.2423324134027,471.0918127808965
3.780000000000003,-2.794058043515722,-0.4874841831620753,23.908589259227934,0.23614357312685552,0.11953431499082345,0.0,-2.279426593128935,1.2946796747286924,5.761285271070428,0.1320289983545445,0.0015016326089779893,0.0,456.5530785300408,456.15349518879185,456.19055709850124,454.2925488315678
3.840000000000003,-2.933279485346332,-0.4051892885928954,24.255660335224285,0.24433941126088676,0.11915164785818178,0.0,-2.361269972463282,1.44912929604816,5.807093517439748,0.1444408733771528,-0.03086912862924064,0.0,463.17693652483416,460.62361902916825,461.63322784887737,462.6281442741872
3.900000000000003,-3.077341328775024,-0.31360329851355234,24.60490374999849,0.2533679265828228,0.11796088336864763,0.0,-2.4406613991229773,1.6044529415590687,5.83378763690114,0.1604066142493089,-0.003874374881915865,0.0,457.2548631332276,459.4007359852092,455.71541026633633,457.0105205196067
3.960000000000003,-3.226038966422788,-0.21278423265255406,24.954723762581278,0.263553751353661,0.11741740477680196,0.0,-2.515918434514305,1.7569780134944262,5.826437029743799,0.18386874896221175,-0.022234315466070367,0.0,448.61310663230864,447.11958460585544,446.459150448426,448.3966417020013
4.020000000000002,-3.3795213153806274,-0.10202725008205771,25.306282434155058,0.27463715763877694,0.11635997420295485,0.0,-2.600019773645742,1.9358127584696716,5.89126525404224,0.1863777652430231,-0.00971047400419335,0.0,470.9866934082764,471.95458435128444,471.7017556450534,471.92641230879667
4.080000000000001,-3.5377112610060073,0.018901922843965052,25.65894503716136,0.2858511289246115,0.11602913765405276,0.0,-2.6729759699265148,2.0960358547178664,5.863737055235029,0.18792155410265268,0.0017793169100539488,0.0,444.0761082694669,445.0179084396884,443.37979846892017,443.540638793119
4.14,-3.7001770779906518,0.14936665359135629,26.009007323153085,0.2977035301353981,0.11586144804798959,0.0,-2.7426042522748926,2.2536818764203574,5.804726885661472,0.21194218287302688,-0.014025284790275915,0.0,435.05717329506115,433.7315774301376,433.4130967184829,435.4661860399558
4.199999999999998,-3.867053102485335,0.2900550047307803,26.357334497108216,0.31039818736469726,0.11491670976899382,0.0,-2.819864688433883,2.436908034705956,5.805474304462143,0.21083968353993324,-0.01942956757766169,0.0,454.85884758110944,454.42584743781543,455.35943444680186,455.31415993619925
4.259999999999997,-4.038687694964913,0.4423016976704394,26.706701131740186,0.3234730065688449,0.11389714144666652,0.0,-2.901175307251135,2.6389574762021146,5.839115532867826,0.22922287480576167,-0.012517654175184708,0.0,467.4641318150628,468.0026392403406,465.8176991507656,467.2974095141196
4.319999999999996,-4.215886959850658,0.6088505491383267,27.06373416841487,0.33675264211977485,0.11256117435287205,0.0,-3.0052143872599886,2.913680284431664,6.059689336083527,0.19683356260324944,-0.0629689794296622,0.0,527.7347169104759,524.2398172511511,525.9822211328819,523.7732050170189
4.379999999999995,-4.398457474166998,0.7897177117498747,27.426880679873914,0.34838911572898823,0.1089203814678541,0.0,-3.080177792174135,3.1160713337542907,6.044527842452799,0.18742987025251984,-0.056457000286758874,0.0,458.3439522298163,458.85882702062077,457.8921752046871,457.17872922219715
4.439999999999993,-4.585275568802376,0.982283771226015,27.78730960371378,0.3602028924122216,0.10549284648483859,0.0,-3.1468980255349868,3.303636528633236,5.969464079036655,0.21112443719695317,-0.05849685892163438,0.0,439.3445245062802,439.1730340526082,438.6925284732304,440.6938271200116
4.499999999999992,-4.7759863416637405,1.186040855383487,28.142538379566258,0.37289780693434604,0.1023710002223428,0.0,-3.209966224159849,3.489179187504865,5.871265109133289,0.21247991862567359,-0.0415080436232738,0.0,431.2007930107946,432.6320653701876,432.4879896180435,432.6476359298828
4.559999999999991,-4.971187751645476,1.4037463551833078,28.49850638383587,0.38509354847868504,0.10006337682877309,0.0,-3.2964110827825674,3.7684231671797903,5.992519182317625,0.16943297254879902,-0.032973449537207225,0.0,503.4068998396724,504.0236820461439,505.9593268262663,502.8834051972727
4.6199999999999894,-5.1710857022299175,1.6367261191957092,28.857441553896013,0.3950547199312666,0.09830843512301257,0.0,-3.3667120109755047,3.998150898680583,5.971200492247741,0.1581403199534209,-0.022683655727371774,0.0,462.81421609541667,463.6233743464149,462.7584004881747,461.8934606299946
4.679999999999988,-5.3750705458524495,1.883183969133215,29.21394355281888,0.4044790618780425,0.09714287784324593,0.0,-3.4327221905539402,4.217653254100182,5.91165485214323,0.15484905060255302,-0.013598818855495465,0.0,451.1883514374599,451.9214700773606,452.0045666856374,451.7620914196996
4.739999999999987,-5.583296651739029,2.1440956454595703,29.569498309013508,0.41351422262292115,0.09654259190809711,0.0,-3.508057491765806,4.479762008210704,5.938970740817104,0.14031052632875754,-0.003642646799206402,0.0,481.03837764348503,481.79204621146243,482.3381743315567,481.2579429962244
4.799999999999986,-5.795522302180927,2.418690817297787,29.92166785728059,0.42231625812955453,0.0960918450582744,0.0,-3.5661968428020465,4.673948534828949,5.799982012167344,0.15711415683056348,-0.01666552959622818,0.0,428.4860709040409,427.3772654418426,426.8918074716545,428.3445604958764
4.859999999999984,-6.011269762971824,2.705151167343056,30.265713254530358,0.4318071540561439,0.0948480202993478,0.0,-3.625392809805028,4.875294549000104,5.668068197782894,0.16023269766121398,-0.030440550653977234,0.0,431.37187548617425,430.20668277381554,430.0078910185218,430.2966922735863
4.919999999999983,-6.230800345367313,3.0048404904060186,30.604050195756074,0.4415747830189778,0.0924902894903683,0.0,-3.6921703147073632,5.114794894242182,5.6091508796743526,0.16747270108051393,-0.07011462285037179,0.0,457.4579838758771,454.28572997537833,456.7326158847057,457.3342281641014
4.979999999999982,-6.45413502421132,3.3182236913950898,30.93709848794907,0.45173183947624107,0.08837243420434415,0.0,-3.7521061688177544,5.331876752248755,5.492203836572053,0.17267681845893748,-0.06581878920591805,0.0,436.99093694733796,437.3453494721324,437.9881547316181,438.4487545010003
5.0399999999999805,-6.680639928002289,3.6428293483234437,31.259145026107756,0.46217838140726286,0.08503432899352603,0.0,-3.798040923298458,5.489079457571882,5.243328523685244,0.17682594344430222,-0.04058221040080301,0.0,386.66565712994435,389.03391488441997,388.24113604454027,388.6642892991946
